"Links","Title","Description","Store.Name","Pseudo","Store.Addresse","Date","Nb.Floor","Nb.Room","Nb.Views","ID.Offer","Price","District","Specifics","Area","Price.value","Price.unit","Price.desc","Price.value.dzd","Price.rules","Announcer.Name","Announcer.Type","Hour","Month","Municipality","Garage","Garden","Furnished","Promise","New.Project","Payment","Top_Municipalities","Store.Municipality","commune.names","lon","lat","type","loctype","address","north","south","east","west","locality","locality.1","administrative_area_level_1","country","political","Store.lon","Store.lat"
"https://www.ouedkniss.com/vente-appartement-f2-alger-bab-el-oued-algerie-immobilier-d16244910","Vente Appartement F2 Alger Bab el oued",NA,"Agence Immobilière Yasmina ",NA,"Alger Bab el oued 05 reu basta ali bab eloued",2018-07-25,2,"2",133,16244910,"920 Millions Négociable","Bssta ali","Electricité ,  Gaz ,  Eau ,  Acte notarié ,  Livret foncier",47,920,"Millions","Négociable",9200000,"Price.value * 10000","Agence Immobilière Yasmina ","AGENCE","14","Jul","BAB EL OUED",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","BAB EL OUED","BAB EL OUED","Algiers, BAB EL OUED",3.0513601,36.7927594,"locality","approximate","bab el oued, algeria",36.7977862,36.7857749,3.0625463,3.0440496,"Bab El Oued",NA,"Algiers Province","Algeria",NA,3.0513601,36.7927594
"https://www.ouedkniss.com/vente-appartement-f2-alger-baraki-algerie-immobilier-d15766390","Vente Appartement F2 Alger Baraki","F2 aménagé en f3 dans une city calme et contient tous les commodité de ...vie ",NA,"karinardi",NA,2018-07-25,3,"2",NA,15766390,"500 Millions Négociable","Baraki","Electricité ,  Gaz ,  Eau",50,500,"Millions","Négociable",5e+06,"Price.value * 10000","karinardi","PARTICULIER","07","Jul","BARAKI",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, BARAKI",3.0985796,36.6672951,"locality","approximate","baraki, algeria",36.7046919,36.6355555,3.131125,3.065958,"Baraki",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f2-alger-birtouta-algerie-immobilier-d15519274","Vente Appartement F2 Alger Birtouta","Vend Appartement f2 meftah en état bien avec elec gaz eau h24 + ligne téléphonique et Wi-Fi bon voisinages situé dans un quartier calme et à proximité de toutes les services. Tel que primaire, cem, lycée, polyclinique, mosquée,  marché... Etc.",NA,"Raouf1690",NA,2018-07-25,3,"2",NA,15519274,"540 Millions Négociable",NA,"Electricité ,  Gaz ,  Eau",54,540,"Millions","Négociable",5400000,"Price.value * 10000","Raouf1690","PARTICULIER","13","Jul","BIRTOUTA",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, BIRTOUTA",3.0476046,36.6460945,"locality","approximate","birtouta, algeria",36.6685737,36.6163543,3.0718803,2.94734,"Birtouta",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f2-alger-draria-algerie-immobilier-d16586286","Vente Appartement F2 Alger Draria","ÇáÓáÇã Úáíßã ÔÞÉ 2 ÛÑÝ æÇÓÚÉ Êæáí 3ÛÑÝ áí íÍÈ íÒíÏ íÞÏÑ ßæÒíäÉ ßÈíÑÉ ÊÌí ÔæãÈÑÉ æ ÇáßæÒíäÉ ÚäÏåÇ ÈáÇÕÊåÇ ÌíÑÇäí ßÇãá ÑÌÚæåÇ 3ÛÑÝ ÓíÊí ÔÇÈÉ ãÞÇÈáÉ ÇáÊÑíÞ ÇáßÈíÑÉ áí ÍÈ íÓßä áí íÍÈ íßÑí ãåã ÝíåÇ ßáÔ ÍÊì ØáÉ ÔÇÈÉ ÊÞÇÈá ÔæÇí ÇáãäÇÑ ÊÞÏÑ ÊßÑíåÇ áØÈíÈ æáÇ ÏæäÊíÓÊ áÇÝÇÕÇÏ ÊÇÚåÇ ÊÇÚ ÈíÈáíÓíÊí áí ÍÈ íÓÊÝÓÑ íÚíØ ÎÇæÊí...",NA,"abdouzdzd",NA,2018-07-25,3,"2",39,16586286,"1 Millions Négociable","617","Gaz ,  Eau ,  Promesse de vente possible",55,1,"Millions","Négociable",1e+07,"Price.value * 10000000","abdouzdzd","PARTICULIER","16","Jul","DRARIA",FALSE,FALSE,FALSE,TRUE,FALSE,"comptant","Other",NA,"Algiers, DRARIA",3.0025615,36.7172858,"locality","approximate","draria, algeria",36.7352042,36.6913754,3.0273665,2.9782283,"Draria",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f3-alger-bab-ezzouar-algerie-immobilier-d16545732","Vente Appartement F3 Alger Bab ezzouar",NA,NA,"azizalger1616",NA,2018-07-25,14,"3",58,16545732,"1.9 Millions Offert","Eplf bedjaia les tour","Electricité ,  Gaz ,  Eau ,  Meublé ,  Acte notarié ,  Livret foncier",105,1.9,"Millions","Offert",1.9e+07,"Price.value * 10000000","azizalger1616","PARTICULIER","13","Jul","BEB EZZOUAR",FALSE,FALSE,TRUE,FALSE,FALSE,"comptant","BEB EZZOUAR",NA,"Algiers, BEB EZZOUAR",3.1854975,36.7206251,"locality","approximate","bab ezzouar, algeria",36.7417385,36.7039263,3.2062268,3.1666482,"Bab Ezzouar",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f3-alger-bachdjerrah-algerie-immobilier-d16480710","Vente Appartement F3 Alger Bachdjerrah","une tres belle appartement sur la route principal  100 FINI ",NA,"mohamed41mmm",NA,2018-07-25,3,"3",93,16480710,"1 Millions Négociable",NA,"Electricité ,  Gaz ,  Eau ,  Acte notarié",64,1,"Millions","Négociable",1e+07,"Price.value * 10000000","mohamed41mmm","PARTICULIER","13","Jul","BACH DJERRAH",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, BACH DJERRAH",3.1180085,36.7261506,"locality","approximate","bachdjerrah, algeria",36.7324527,36.7137918,3.1314684,3.0917071,"Bachdjerrah",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f3-alger-bir-mourad-rais-algerie-immobilier-d16299030","Vente Appartement F3 Alger Bir mourad rais","BIR MOURAD RAIS ( CENTRE VILLE ) Vend appartement de type (F3) 70 M2 4 ème étage avec ascenseur possibilité avec meuble .Prix 1 Milliard 800 négoçiable .","Bureau d affaire Les Sources",NA,"Alger Bir mourad rais les sources",2018-07-25,4,"3",109,16299030,"1.8 Millions Négociable","BIR MOURAD RAIS CENTRE .","Electricité ,  Gaz ,  Eau ,  Meublé ,  Acte notarié ,  Livret foncier",70,1.8,"Millions","Négociable",1.8e+07,"Price.value * 10000000","Bureau d affaire Les Sources","BUREAU D'AFFAIRE","12","Jul","BIR MOURAD RAIS",FALSE,FALSE,TRUE,FALSE,FALSE,"comptant","Other","BIR MOURAD RAIS","Algiers, BIR MOURAD RAIS",3.0503737,36.7353493,"locality","approximate","bir mourad raïs, algeria",36.7407928,36.7197517,3.0644989,3.0220127,"Bir Mourad Raïs",NA,"Algiers Province","Algeria",NA,3.0503737,36.7353493
"https://www.ouedkniss.com/vente-appartement-f3-alger-birkhadem-algerie-immobilier-d16590974","Vente Appartement F3 Alger Birkhadem","Birkhadem, Zonka, casa immo met en vente un bel appartement de type f3 situé au 3ème etage d'une superficie de 80m² , toute commodité et complètement refait à neuf récemment.
Prix: 1 milliard 750 millions neg
Rejoignez nous sur facebook / casa immobilier dz ","CASA IMMO 2",NA,"Alger Cheraga 13 RUE ALIOUA FODIL CHERAGA ",2018-07-25,3,"3",21,16590974,"1.75 Milliards Négociable","Zonka","Electricité ,  Gaz ,  Eau ,  Acte notarié ,  Livret foncier",80,1.75,"Milliards","Négociable",17500000,"Price.value *10000000","CASA IMMO 2","BUREAU D'AFFAIRE","15","Jul","BIR KHADEM",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","BIR KHADEM","CHERAGA","Algiers, BIR KHADEM",3.0425977,36.7162726,"locality","approximate","birkhadem, algeria",36.7335146,36.6957629,3.0736561,3.0236329,"Birkhadem",NA,"Algiers Province","Algeria",NA,2.9225893,36.7623459
"https://www.ouedkniss.com/vente-appartement-f3-alger-bordj-el-kiffan-algerie-immobilier-d16572526","Vente Appartement F3 Alger Bordj el kiffan","Agence immobilère ilya vente f3 sup: 60m , 4ème ètage avec acte le prix: 750u  tèl ..0560...35...03..83...","Agence immobilière ILYA",NA,"Alger Bordj el bahri bourdj el bahri",2018-07-25,4,"3",594,16572526,"750 Millions Négociable","Bel'merad","Electricité ,  Gaz ,  Eau ,  Acte notarié",60,750,"Millions","Négociable",7500000,"Price.value * 10000","Agence immobilière ILYA","AGENCE","13","Jul","BORDJ EL KIFFAN",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","BORDJ EL KIFFAN","BORDJ EL BAHRI","Algiers, BORDJ EL KIFFAN",3.190432,36.747187,"locality","approximate","bordj el kiffan, algeria",36.7794033,36.7273278,3.267982,3.1757248,"Bordj El Kiffan",NA,"Algiers Province","Algeria",NA,3.2404681,36.7791328
"https://www.ouedkniss.com/vente-appartement-f3-alger-centre-algerie-immobilier-d15500481","Vente Appartement F3 Alger Alger centre","Agence vent joli f3 refait a neuf , 90m , 2<U+0117>me <U+0117>tage avec asc , sur le grand boulevard . ","AG cherif",NA,NA,2018-07-25,2,"3",233,15500481,"2.5 Milliards Fixe","boulevard 5","Electricité ,  Gaz ,  Eau ,  Acte notarié ,  Livret foncier",87,2.5,"Milliards","Fixe",2.5e+07,"Price.value *10000000","AG cherif","AGENCE","12","Jul","ALGER",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","ALGER",NA,"Algiers, ALGER",3.0551159,36.7724841,"locality","approximate","alger centre, algeria",36.7840391,36.752287,3.0769174,3.0389535,"Alger Centre",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f3-alger-draria-algerie-immobilier-d15857945","Vente Appartement F3 Alger Draria","C un lgm LSP  remis des clés octobre   680 j'ai besoin d argen pour une urgence mrc.",NA,"carlaamine",NA,2018-07-25,3,"3",2373,15857945,"680 Millions Fixe","Boujema temime","Electricité ,  Gaz ,  Eau ,  Acte notarié",75,680,"Millions","Fixe",6800000,"Price.value * 10000","carlaamine","PARTICULIER","08","Jul","DRARIA",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, DRARIA",3.0025615,36.7172858,"locality","approximate","draria, algeria",36.7352042,36.6913754,3.0273665,2.9782283,"Draria",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f3-alger-el-achour-algerie-immobilier-d12474797","Vente Appartement F3 Alger El achour",NA,NA,"diamosse",NA,2018-07-25,1,"3",266,12474797,"18.5 Millions Négociable","rue de la poste","Electricité ,  Gaz ,  Eau ,  Meublé",81,18.5,"Millions","Négociable",18500000,"Price.value * 1000000","diamosse","PARTICULIER","12","Jul","EL ACHOUR",FALSE,FALSE,TRUE,FALSE,FALSE,"comptant","EL ACHOUR",NA,"Algiers, EL ACHOUR",2.9825559,36.7285583,"locality","approximate","el achour, algeria",36.7494157,36.704537,3.0137086,2.9624248,"El Achour",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f3-alger-kouba-algerie-immobilier-d16589104","Vente Appartement F3 Alger Kouba","Agence vent joli f3 avec act ,  3<U+0117>me <U+0117>tage , 70m , cit<U+0117> dallas , djilali el-yabes .","AG cherif",NA,NA,2018-07-25,3,"3",24,16589104,"2.2 Milliards Négociable","ben omar , cit<U+0117> djilali -el yabes .","Electricité ,  Gaz ,  Eau ,  Acte notarié ,  Livret foncier",70,2.2,"Milliards","Négociable",2.2e+07,"Price.value *10000000","AG cherif","AGENCE","12","Jul","KOUBA",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, KOUBA",3.0814946,36.7266729,"locality","approximate","kouba, algeria",36.743802,36.704494,3.1017494,3.0529332,"Kouba",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f3-alger-les-eucalyptus-algerie-immobilier-d15403793","Vente Appartement F3 Alger Les eucalyptus",NA,NA,"yousseffff",NA,2018-07-25,1,"3",NA,15403793,"800 Millions Négociable","cite 917 logements","Electricité ,  Gaz ,  Eau ,  Acte notarié",60,800,"Millions","Négociable",8e+06,"Price.value * 10000","yousseffff","PARTICULIER","13","Jul","LES EUCALYPTUS",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, LES EUCALYPTUS",3.1679257,36.6645264,"locality","approximate","les eucalyptus, algeria",36.695608,36.6407382,3.2069777,3.1242801,"Les Eucalyptus",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f3-alger-les-eucalyptus-algerie-immobilier-d16020819","Vente Appartement F3 Alger Les eucalyptus",NA,NA,"yousseffff",NA,2018-07-25,4,"3",NA,16020819,"550 Millions Négociable","917 logements ( cite el-amir )","Electricité ,  Gaz ,  Eau",70,550,"Millions","Négociable",5500000,"Price.value * 10000","yousseffff","PARTICULIER","13","Jul","LES EUCALYPTUS",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, LES EUCALYPTUS",3.1679257,36.6645264,"locality","approximate","les eucalyptus, algeria",36.695608,36.6407382,3.2069777,3.1242801,"Les Eucalyptus",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f3-alger-souidania-algerie-immobilier-d11886212","Vente Appartement F3 Alger Souidania","Résidence El Bassatine
Idéal pour les primo accédant.
Située à Souidania en retrait du centre ville, la résidence El Bassatine vous propose des appartements dans une résidence de standing à des conditions exceptionnelles pour devenir propriétaire.
Localisation de la résidence El Bassatine :
•	Situé à l’ouest d’Alger.
•	L’accès à la résidence est facilité par la réalisation de la deuxième rocade sud d’Alger qui est rejoint en cinq (05) minutes.
","ALGIMMO",NA,"Alger Hydra 18 Rue Hadj Ahmed Mohammed ",2018-07-25,NA,"3",14943,11886212,"16.1 Millions Offert","Souidania","Electricité ,  Gaz ,  Eau ,  Garage ,  Promotion immobilière ,  Acte notarié ,  Promesse de vente possible ,  Paiement par tranches possible ,  Crédit bancaire possible",89,16.1,"Millions","Offert",16100000,"Price.value * 1000000","ALGIMMO","BUREAU D'AFFAIRE","12","Jul","SOUIDANIA",TRUE,FALSE,FALSE,TRUE,TRUE,"tranches","Other","HYDRA","Algiers, SOUIDANIA",2.9026172,36.7089832,"locality","approximate","souidania, algeria",36.7362533,36.6861703,2.9335213,2.8733969,"Souidania",NA,"Algiers Province","Algeria",NA,3.0250778,36.7409507
"https://www.ouedkniss.com/vente-appartement-f3-alger-zeralda-algerie-immobilier-d13621686","Vente Appartement F3 Alger Zeralda",NA,NA,"zeralda67",NA,2018-07-25,2,"3",1733,13621686,"960 Millions Fixe","cite 100 logement cnep/apc","Electricité ,  Gaz ,  Eau",80,960,"Millions","Fixe",9600000,"Price.value * 10000","zeralda67","PARTICULIER","17","Jul","ZERALDA",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, ZERALDA",2.8277963,36.6946148,"locality","approximate","zeralda, algeria",36.7381275,36.6609833,2.8791905,2.800827,"Zeralda",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f4-alger-bordj-el-bahri-algerie-immobilier-d16317010","Vente Appartement F4 Alger Bordj el bahri","agence immobilière ilya paiement par tranche  dans une nouvelle promotion  avec ascenseur grand f3 top fini cuisine équipé chauffage central chauf bain  sup: 110m² le prix : 1850u et F4 130m² top fini   le prix : 2100u avec acte et livret de foncier première tranche 50 , délait de lavraison 10mois ","Agence immobilière ILYA",NA,"Alger Bordj el bahri bourdj el bahri",2018-07-25,3,"4",203,16317010,"1.85 Milliards Fixe","alger plage","Electricité ,  Gaz ,  Eau ,  Promotion immobilière ,  Acte notarié ,  Livret foncier",130,1.85,"Milliards","Fixe",18500000,"Price.value *10000000","Agence immobilière ILYA","AGENCE","13","Jul","BORDJ EL BAHRI",FALSE,FALSE,FALSE,FALSE,TRUE,"comptant","BORDJ EL BAHRI","BORDJ EL BAHRI","Algiers, BORDJ EL BAHRI",3.2404681,36.7791328,"locality","approximate","bordj el bahri, algeria",36.8043883,36.7716175,3.2715224,3.2278347,"Bordj El Bahri",NA,"Algiers Province","Algeria",NA,3.2404681,36.7791328
"https://www.ouedkniss.com/vente-appartement-f4-alger-bordj-el-bahri-algerie-immobilier-d16590989","Vente Appartement F4 Alger Bordj el bahri","Agence  daili mets en vente un f4 au 4eme etage à cité ryma , spf:95m , propre et bien finis , 2 facade et sans vis a vis , pas loin de primaire , cem , lycée, dans un quartier tres calme et résidentiels , lappartement dans une cité cloturé avec parking , avec acte et livret foncier , 
prix: 1550u","Agence immobilière Daili",NA,"Alger Dar el beida HOUCHE ATTAR VILLA Nu00b002 DAR EL BEIDA",2018-07-25,4,"4",81,16590989,"1550 Millions / m² Négociable","cossider","Electricité ,  Gaz ,  Eau",95,1550,"Millions","/ m² Négociable",15500000,"Price.value *10000","Agence immobilière Daili","AGENCE","15","Jul","BORDJ EL BAHRI",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","BORDJ EL BAHRI","DAR EL BEIDA","Algiers, BORDJ EL BAHRI",3.2404681,36.7791328,"locality","approximate","bordj el bahri, algeria",36.8043883,36.7716175,3.2715224,3.2278347,"Bordj El Bahri",NA,"Algiers Province","Algeria",NA,3.2281983,36.7060145
"https://www.ouedkniss.com/vente-appartement-f4-alger-el-achour-algerie-immobilier-d16453873","Vente Appartement F4 Alger El achour","Agence immo el karam mes en ventre un tres beaux appartement avec acsensur haute standingue  type f4 
, supperphisi 130 m2 , dispose de toutes les commoditès choffage centrale , clim dans toutes chambre , redeaux electrique , chambre parentale avec drisingue , cuisine equipè avec balcon , 2 sale de bain 
Prix demendè : 3 milard 600 .","Agence Immo Karam",NA,"Alger Draria Draria centre",2018-07-25,1,"4",635,16453873,"3.6 Milliards Négociable","Oued ramane","Electricité ,  Gaz ,  Eau ,  Garage ,  Acte notarié ,  Livret foncier",130,3.6,"Milliards","Négociable",3.6e+07,"Price.value *10000000","Agence Immo Karam","AGENCE","14","Jul","EL ACHOUR",TRUE,FALSE,FALSE,FALSE,FALSE,"comptant","EL ACHOUR","DRARIA","Algiers, EL ACHOUR",2.9825559,36.7285583,"locality","approximate","el achour, algeria",36.7494157,36.704537,3.0137086,2.9624248,"El Achour",NA,"Algiers Province","Algeria",NA,3.0025615,36.7172858
"https://www.ouedkniss.com/vente-appartement-f4-alger-said-hamdine-algerie-immobilier-d15772977","Vente Appartement F4 Alger Said hamdine","-PARTICULIER vends Appt F4 de 3 pièces + 1 grand salon de 31 m² + Cuisine, salle de bain WC, 2 balcons. Belle vue sur paradou-chemin sidi yahia et bibliothèque  Said Hamdine  avec ACTE ET LIVRET FONCIER.",NA,"ghano50",NA,2018-07-25,4,"4",995,15772977,"33 Millions / m² Négociable","ENPI-Sidi Yahia","Electricité ,  Gaz ,  Eau ,  Acte notarié ,  Livret foncier",116,33,"Millions","/ m² Négociable",38280000,"Price.value * Area*10000","ghano50","PARTICULIER","06","Jul","BIR MOURAD RAIS",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, BIR MOURAD RAIS",3.0503737,36.7353493,"locality","approximate","bir mourad raïs, algeria",36.7407928,36.7197517,3.0644989,3.0220127,"Bir Mourad Raïs",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f4-alger-souidania-algerie-immobilier-d11886151","Vente Appartement F4 Alger Souidania","Idéal pour les primo accédant.
Située à Souidania en retrait du centre ville, la résidence El Bassatine vous propose des appartements dans une résidence de standing à des conditions exceptionnelles pour devenir propriétaire.
Localisation de la résidence El Bassatine :
•	Situé à l’ouest d’Alger.
•	L’accès à la résidence est facilité par la réalisation de la deuxième rocade sud d’Alger qui est rejoint en cinq (05) minutes.
","ALGIMMO",NA,"Alger Hydra 18 Rue Hadj Ahmed Mohammed ",2018-07-25,NA,"4",12161,11886151,"17.1 Millions Négociable","Souidania","Electricité ,  Gaz ,  Eau ,  Garage ,  Promotion immobilière ,  Acte notarié ,  Promesse de vente possible ,  Paiement par tranches possible ,  Crédit bancaire possible",107,17.1,"Millions","Négociable",17100000,"Price.value * 1000000","ALGIMMO","BUREAU D'AFFAIRE","12","Jul","SOUIDANIA",TRUE,FALSE,FALSE,TRUE,TRUE,"tranches","Other","HYDRA","Algiers, SOUIDANIA",2.9026172,36.7089832,"locality","approximate","souidania, algeria",36.7362533,36.6861703,2.9335213,2.8733969,"Souidania",NA,"Algiers Province","Algeria",NA,3.0250778,36.7409507
"https://www.ouedkniss.com/vente-appartement-f5-alger-centre-algerie-immobilier-d15582962","Vente Appartement F5 Alger Alger centre","Agence immo hydra vous propose un tres beau appartement situe a telemly vue sur mere terrasse + véranda +parking ascenseur.
immeuble tres propre.
Appartement a letat brute.",NA,"ah-walid@hotmail.fr",NA,2018-07-25,6,"5",3216,15582962,"36 Millions Négociable","telemly    ( krime belkaceme )","Electricité ,  Gaz ,  Eau ,  Meublé ,  Garage ,  Acte notarié ,  Livret foncier",215,36,"Millions","Négociable",3.6e+07,"Price.value * 1000000","ah-walid@hotmail.fr","PARTICULIER","12","Jul","ALGER",TRUE,FALSE,TRUE,FALSE,FALSE,"comptant","ALGER",NA,"Algiers, ALGER",3.0551159,36.7724841,"locality","approximate","alger centre, algeria",36.7840391,36.752287,3.0769174,3.0389535,"Alger Centre",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f5-alger-kouba-algerie-immobilier-d16547840","Vente Appartement F5 Alger Kouba","Agence immo vent un joli f5 , 4<U+0117>me <U+0117>tage , 105m , avec place de parking + une gave , acte notari<U+0117> .","AG cherif",NA,NA,2018-07-25,4,"5",42,16547840,"2.95 Milliards Négociable","GARIDI ( proximit<U+0117> la next mairie g11  )","Electricité ,  Gaz ,  Eau ,  Acte notarié ,  Livret foncier",105,2.95,"Milliards","Négociable",29500000,"Price.value *10000000","AG cherif","AGENCE","12","Jul","KOUBA",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other",NA,"Algiers, KOUBA",3.0814946,36.7266729,"locality","approximate","kouba, algeria",36.743802,36.704494,3.1017494,3.0529332,"Kouba",NA,"Algiers Province","Algeria",NA,NA,NA
"https://www.ouedkniss.com/vente-appartement-f5-alger-saoula-algerie-immobilier-d16590266","Vente Appartement F5 Alger Saoula",NA,"Agence Immobilière METIDJA",NA,"Alger Draria 09 Rue du stade Draria",2018-07-25,2,"5",32,16590266,"1.7 Milliards Négociable","centre ville","Electricité ,  Gaz ,  Eau ,  Acte notarié ,  Livret foncier",107,1.7,"Milliards","Négociable",1.7e+07,"Price.value *10000000","Agence Immobilière METIDJA","AGENCE","14","Jul","SAOULA",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","Other","DRARIA","Algiers, SAOULA",3.0275802,36.6897194,"locality","approximate","saoula, algeria",36.7160279,36.657334,3.0768586,3.0045033,"Saoula",NA,"Algiers Province","Algeria",NA,3.0025615,36.7172858
"https://www.ouedkniss.com/vente-appartement-f5-alger-souidania-algerie-immobilier-d11886358","Vente Appartement F5 Alger Souidania","Résidence El Bassatine
Idéal pour les primo accédant.
Située à Souidania en retrait du centre ville, la résidence El Bassatine vous propose des appartements dans une résidence de standing à des conditions exceptionnelles pour devenir propriétaire.
Localisation de la résidence El Bassatine :
•	Situé à l’ouest d’Alger.
•	L’accès à la résidence est facilité par la réalisation de la deuxième rocade sud d’Alger qui est rejoint en cinq (05) minutes.
","ALGIMMO",NA,"Alger Hydra 18 Rue Hadj Ahmed Mohammed ",2018-07-25,6,"5",4574,11886358,"30 Millions Négociable",NA,"Electricité ,  Gaz ,  Eau ,  Meublé ,  Garage ,  Promotion immobilière ,  Acte notarié ,  Promesse de vente possible ,  Paiement par tranches possible ,  Crédit bancaire possible",158,30,"Millions","Négociable",3e+07,"Price.value * 1000000","ALGIMMO","BUREAU D'AFFAIRE","12","Jul","SOUIDANIA",TRUE,FALSE,TRUE,TRUE,TRUE,"tranches","Other","HYDRA","Algiers, SOUIDANIA",2.9026172,36.7089832,"locality","approximate","souidania, algeria",36.7362533,36.6861703,2.9335213,2.8733969,"Souidania",NA,"Algiers Province","Algeria",NA,3.0250778,36.7409507
"https://www.ouedkniss.com/vente-appartement-f2-alger-bab-ezzouar-algerie-immobilier-d16588612","Vente Appartement F2 Alger Bab ezzouar","f2 avec decision d'OPGI possibilité  de régularisée à votre nom","Agence la surface ",NA,"Alger Bab ezzouar cité douzi 3   N° 293",2018-07-25,7,"2",52,16588612,"750 Millions Négociable","sorecal citée 8 mai 45","Electricité ,  Gaz ,  Eau",56,750,"Millions","Négociable",7500000,"Price.value * 10000","Agence la surface ","AGENCE","12","Jul","BEB EZZOUAR",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","BEB EZZOUAR","BEB EZZOUAR","Algiers, BEB EZZOUAR",3.1854975,36.7206251,"locality","approximate","bab ezzouar, algeria",36.7417385,36.7039263,3.2062268,3.1666482,"Bab Ezzouar",NA,"Algiers Province","Algeria",NA,3.1854975,36.7206251
"https://www.ouedkniss.com/vente-appartement-f2-alger-birkhadem-algerie-immobilier-d16585469","Vente Appartement F2 Alger Birkhadem","Vend un beau F2 à birkhadem cité 450 logements OPGI ,trés ensoleillé, composé d'un salon avec fenêtre et un salon à manger avec porte fenêtre ,une grande cuisine avec fenêtre sans vis à vis et une belle salle de bain avec une grande fenetre et une chambre qui donne sur un jardin , 1er étage trés bon voisinage pas loin de renault et l'agence des bus, 10 minutes de marche du centre birkhadem et 5 minutes de marche du grand marché de birkhadem, cité des 450 lgts (pythavie) bien situé acces directe par l'autoroute de l'ouest ou bien par le mouflon d'or pas loin de parc d'attraction de Ben aknoun, de la nouvelle zaouia et la promotion Habbache . Lappartement est doté de téléphone, internet et de climatiseur aussi deux grand parking. L'appartement  est doté de l'acte  ,mais avec une incessibilité   jusqu'a 2020  qui veus dire l'acte reste à mon nom jusqu'a 2020 mais la vente se fera chez le notaire qui vous procurera tous les documents necessaire  et surtout pour vous protèger  pour qu'en 2020 plus  d'incessibilité le changement de nom  se fera automatiquement . ",NA,"zine2010",NA,2018-07-24,1,"2",68,16585469,"950 Millions Fixe","cité 450 logements birkhadem (pyhtavie)","Electricité ,  Gaz ,  Eau ,  Acte notarié",60,950,"Millions","Fixe",9500000,"Price.value * 10000","zine2010","PARTICULIER","23","Jul","BIR KHADEM",FALSE,FALSE,FALSE,FALSE,FALSE,"comptant","BIR KHADEM",NA,"Algiers, BIR KHADEM",3.0425977,36.7162726,"locality","approximate","birkhadem, algeria",36.7335146,36.6957629,3.0736561,3.0236329,"Birkhadem",NA,"Algiers Province","Algeria",NA,NA,NA
